job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date
b18256b2ed885154fa61b77587d13a85,rapidapi1,▷ Aplica Ya Gerente De Producción Industrial,Whatjobs,"None, US","Si, como nosotros, trabajas mejor cuando se confía en ti,, te sumas a nuestro equipo para la planta de La Almunia (Zaragoza)Porque en Elis sabemos que podemos contar con las personas que reclutamos, les damos responsabilidades, les formamos y les ayudamos a crecer. Creemos en ti y en el poder del equipo para lograr nuestros objetivos.Unirse a significa elegir un grupo francés con presencia internacional, sólido, humano y comprometido con la economía circular desde hace más de 75 años. ¿Misión? Alquiler y mantenimiento de artículos textiles, de higiene y bienestar para profesionales. Y hacemos todo esto combinando siempre altos estándares con nuestro enfoque de RSC¿Conoces muchas empresas que tienen más de 100 años y siguen siendo el número uno?Si quieres gestionar de forma independiente una unidad de producción, tomar decisiones y gestionar y desarrollar de empleados de forma eficiente y alegre, te estamos esperandoEn ponen a disposición todos los recursos humanos y materiales para favorecer el trabajo en equipo y la satisfacción del cliente.- Vela por el cumplimiento de los estándares de calidad, productividad y seguridad y fomenta el desarrollo participativo.- Está en busca de nuevas ideas para solucionar los problemas de la planta (organización de equipo, coordinación con el departamento de mantenimiento) y participa de innovaciones como parte de un equipo.- Serás el enlace con la distribución comercial, escuchando con atención el feedback de nuestros clientes.- Trabaja junto al departamento de RR.HH. para reclutar, integrar, liderar y gestionar tus equipos.Responsabilidades, liderazgo, remuneración motivadora, ¿sientes tentado?¿Sí? Entonces, únete a nosotros- Un periodo de adaptación y formación para descubrir servicios y el negocio.- Salario fijo + variable atractivo y motivante vinculado a tus objetivos.- Y otros beneficios:
plan de salud y bienestar en la compañía, ayuda a la formación, cheque guardería, etc.Si tienes experiencia en gestión de producción en entornos industriales y te interesa trabajar como adjunto/a de producción en alguna de nuestra planta industrial de La Almunia, España de forma autónoma y realizando la gestión de equipos de trabajo industriales, entonces súmate a >
>
.",[],Ingeniería de la Producción,2025-07-18T00:00:00.000Z,https://www.recruit.net/job/aplica-ya-gerente-de-produccion-jobs/B5706713B4B55ACE?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
cc242b898a18503f23886c84877cf964,rapidapi1,Gestor de Producción Industrial,beBeeIndustria,"None, US","Desarrolla tus habilidades en un entorno industrial dinámico

Buscamos a alguien que sea capaz de gestionar equipos de trabajo industriales y tomar decisiones para lograr nuestros objetivos. Si tienes experiencia en gestión de producción y te gusta trabajar de forma autónoma, estamos interesados en conocerte.

En nuestra planta industrial en La Almunia, España, trabajaremos juntos para alcanzar los estándares más altos de calidad y productividad. Serás el enlace entre la distribución comercial y nuestros clientes, asegurándote de que sus necesidades sean satisfechas.

Adicionalmente, estarás en contacto con el departamento de RR.HH. para reclutar, integrar y liderar a tus equipos. ¡Este es tu momento para crecer profesionalmente!
• Responsabilidades: Velar por el cumplimiento de los estándares de calidad, productividad y seguridad; fomentar el desarrollo participativo y buscar nuevas ideas para solucionar problemas.
• Calificaciones requeridas: Experiencia en gestión de producción en entornos industriales, capacidad de liderar equipos de trabajo y toma de decisiones autónoma.

Beneficios:

• Salario fijo + variable motivador vinculado a tus objetivos

• Formación continua para descubrir nuevos servicios y mejorar tus habilidades

• Otras ventajas: plan de salud y bienestar en la compañía, ayuda a la formación, cheque guardería, etc.

¿Quieres ser parte de nuestro equipo?
• Un periodo de adaptación y formación para descubrir nuestras operaciones y mejores prácticas
• Un ambiente de trabajo colaborativo y apoyo permanente",[],Ingeniería de la Producción,2025-07-15T00:00:00.000Z,https://www.recruit.net/job/gestor-de-produccion-industrial-jobs/9859EBC5BE6C8DA2?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
910cb875362e24f86cb432fa4f09c5c5,rapidapi1,Jefe/a de Producción Industrial,beBeeLider,"None, US","Responsabilidades

Supervisar y coordinar las áreas de cuarteo, despostada, empaque, congelamiento y despachos.

Asegurar el cumplimiento de estándares de calidad, seguridad e inocuidad en cada etapa del proceso.

Gestionar y liderar al equipo operativo del turno asignado.

Colaborar con el Jefe de Planta y el Gerente de Planta para la planificación de tareas, definiendo necesidades operativas y adaptando los horarios de manera dinámica.

Requisitos Específicos:
• Experiencia comprobable en plantas frigoríficas y gestión de equipos operativos.
• Conocimientos sólidos en procesos de cuarteo, desposte, empaque, congelamiento y logística de despacho.
• Deseable experiencia en normativas y requerimientos para exportación a mercados internacionales mencionados.
• Alta disponibilidad horaria: el puesto requiere adaptabilidad ante necesidades operativas, incluyendo presencia algunos sábados (3 a 6 horas) según demanda.
Perfil Buscado

Perfil proactivo, con liderazgo firme y enfoque en resultados.

Capacidad para tomar decisiones, gestionar equipos y coordinar múltiples áreas productivas.

Compromiso y responsabilidad frente a los objetivos del ciclo productivo.",[],Ingeniería de la Producción,2025-07-12T00:00:00.000Z,https://us.trabajo.org/job-3035-8696a51184a6709a4f9571c3ca1d9b3c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
aae395449ffbbdcefd640a7efee6b28a,rapidapi1,Inicio Inmediato: Director De Producción Industrial,Whatjobs,"Ponte Vedra Beach, US","Jefe de FábricaGrupo P&A selecciona para su cliente, empresa del sector industrial ubicada en la zona de Ferrolterra un/a Jefe de Fábrica.Tu misión principal será liderar y coordinar las actividades operativas de la fábrica, asegurando la consecución de los objetivos de producción, calidad, seguridad y costes, optimizando los recursos disponibles y fomentando un ambiente de mejora continua.Descripción del cargoLiderarás y coordinarás las actividades operativas de la fábrica, asegurando la consecución de los objetivos de producción, calidad, seguridad y costes. Serás responsable de optimizar los recursos disponibles y fomentar un ambiente de mejora continua.Responsabilidades principales* Supervisar y coordinar las actividades diarias de la planta.* Organización y distribución de recursos disponibles para garantizar la operatividad y eficiencia en los procesos.* Gestionar y liderar al equipo humano bajo su responsabilidad, promoviendo el desarrollo profesional y el buen clima laboral.* Elaborar presupuestos asegurando un uso eficiente de los recursos disponibles y realizar el seguimiento y control de gastos.* Análisis de métodos productivos, evaluando el rendimiento de las máquinas y la efectividad de los procesos de fabricación.* Implementar y supervisar planes de mejora continua basados en metodologías Lean Manufacturing.Requisitos del perfil* Formación en Ingeniería, preferiblemente Industrial.* Experiencia mínima de 5 años en puestos similares dentro de fábricas del sector industrial.* Experiencia en el sector de estructuras metálicas o afines.* Habilidades de liderazgo, análisis y resolución de problemas, así como capacidad de gestión de equipos.* Disponibilidad para residir en la zona de Lugo.¿Quiénes buscamos?Buscamos a una persona:
• Proactiva, organizada y con capacidad para coordinar múltiples tareas y departamentos.* Con habilidades de liderazgo y capacidad para motivar y desarrollar equipos de trabajo.* Orientada a la mejora continua, con visión estratégica para optimizar procesos y recursos.* Con una fuerte orientación a la seguridad y calidad, asegurando el cumplimiento de normativas y estándares.* Con conocimientos técnicos sólidos que te permitan interpretar planos y entender los procesos productivos de forma integral.",[],Ingeniería de la Producción,2025-07-15T00:00:00.000Z,https://www.recruit.net/job/inicio-inmediato-director-de-produccion-jobs/77BC3091F5687938?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
2994d611c7c6365474d0a2adef19a3ab,rapidapi1,Planificador Industrial de la Producción,Claire Joster | People first,"None, None","Nuestro cliente es un Grupo industrial maderero referente en su sector.
Por ampliación de plantilla, estamos buscando para ellos un/a perfil para el área de Logística Back office cuya misión principal será la gestión de pedidos.
Registro, grabación y modificaciones de pedidos de clientes.
• Revisión de los pedidos servidos y de su documentación.
• Coordinación con el área de administración para facturación.
• Planificación de la producción de acuerdo con los procedimientos operativos de la compañía
• Realizar un seguimiento de los planes de producción, para corregir y optimizar los planes en función de las
Coordinación con el almacén en la preparación de las cargas de los camiones, generando la documentación
Coordinación de las prioridades de las cargas de material con el operador logístico, de acuerdo con los
Registro de información relacionada con el área para el análisis de indicadores.
Formación relacionada con la Logística y/o Planificación de la producción
• Experiencia con ERP y herramientas ofimáticas
• Experiencia de al menos 2 años en entorno industrial llevando a cabo las funciones propias del puesto
• Persona dinámica, con capacidad de análisis y que sepa trabajar en equipo",[],Ingeniería de la Producción,2025-07-15T00:00:00.000Z,https://www.recruit.net/job/planificador-industrial-de-la-produccion-jobs/D10AE44AF73A85F6?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
618b064efb5d711fab40d7b8cb796e75,rapidapi1,Líder de Producción Alimentaria,beBeeIndustrialista,"None, US","Responsable de Producción Industrial

Estamos buscando un profesional experimentado en la industria alimentaria con más de 5 años de experiencia para ocupar el puesto de responsable de producción. El objetivo principal es garantizar la consecución de los objetivos de producción y mantener la seguridad y prevención en la línea de producción.

Funciones del Cargo:
• Garantizar la consecución de los objetivos de producción establecidos en el plan de producción para su turno y equipo de trabajo.
• Mantener la idoneidad de la línea de producción respecto a seguridad y prevención, así como la optimización de recursos.

Requisitos Específicos:
• Título universitario en Ingeniería Industrial o relacionada.
• Formación Profesional Superior en Mecánica.
• Inglés nivel B2.
• Conocimientos de Planificación, Office y SAP.
• Disponibilidad horaria: turnos rotativos de lunes a domingo, mañana, tarde o noche con descansos establecidos.

Ventajas:

Ofrecemos un proyecto auténtico donde podrás desarrollar tus habilidades y conocimientos. Te brindaremos la oportunidad de trabajar en una empresa líder en la industria alimentaria y contribuir a la creación de productos de alta calidad. Además, podrás disfrutar de un ambiente de trabajo dinámico y colaborativo.

Cómo Aplicar:

Si estás interesado en esta oferta laboral, haz click en",[],Ingeniería de la Producción,2025-07-14T00:00:00.000Z,https://www.recruit.net/job/lider-de-produccion-alimentaria-jobs/E723589856C7CA6F?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
32c9381a1ed30b65a1e49fb3540643da,rapidapi1,Operador de Producción Industrial,beBeeIndustria,"Flower Mound, US","Producción y Mantenimiento Industrial

"">

En este puesto, serás responsable de garantizar que los procesos de producción se realicen de manera eficiente y segura. Se requiere la capacidad para seguir procedimientos establecidos y aplicar conocimientos básicos de mantenimiento industrial.
"">

Habilidades y Experiencia

"">
• "">
• Tener un diploma de bachillerato o equivalente y al menos 0-3 años de experiencia en el campo de la producción y mantenimiento industrial."">
• Tener habilidades para trabajar en un ambiente laboral seguro y cumplir con los estándares de calidad."">
"">

Ventajas del Trabajo

"">

Algunas de las ventajas de trabajar en este puesto incluyen:
"">
• "">
• Oportunidad de crecimiento profesional."">
• Trabajo en equipo en un entorno colaborativo."">
• Ambiente laboral seguro y saludable."">
"">

Si eres una persona motivada y con habilidades para trabajar en un equipo, te invitamos a considerar esta oportunidad",[],Ingeniería de la Producción,2025-07-14T00:00:00.000Z,https://us.trabajo.org/job-3035-da462cc47a19bfaf97d9639125741d20?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
517b6388f2e2dcb21f4f13056cf6bf4e,rapidapi1,Operario De Produccion / Manufacturing Operator,Crit Interim España ETT,"None, US","¡Oportunidad! Menos de 10 candidatos inscritos. Salario:
No especificado
Tipo de contrato:
Indefinido
Jornada:
Jornada Completa
Años de experiencia:
Sin Experiencia
Empresa situada en Oñati precisa incorporar operarios/as de producción con grado superior en Mecatrónica, Automatización, Robótica, Mecanizado o similar. Imprescindible tener un grado superior industrial. Disponibilidad inmediata, contratación directa por parte de la empresa.
- Grado superior industrial (mecatrónica, robótica, automatización, fabricación mecánica o similar)
- Experiencia como operario de producción (se valorará experiencia previa)
- Disponibilidad inmediata
#J-18808-Ljbffr",[],Ingeniería de la Producción,2025-07-15T00:00:00.000Z,https://www.recruit.net/job/operario-de-produccion-manufacturing-operator-jobs/83607B07016A1201?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
48dbbe4db1e659b0a127b7cf7508e53c,rapidapi1,Coordinador de Producción,Builders FirstSource,"None, US","Somos Builders FirstSource, el proveedor más grande de materiales de construcción, componentes de valor agregado y servicios de construcción para el mercado profesional de los Estados Unidos. Usted se sentirá orgulloso del trabajo que hace aquí todos los días para transformar el futuro de la construcción de viviendas y ayudar a que el sueño de ser propietario de una vivienda sea más fácil de alcanzar. En BFS creemos que construir una carrera exitosa no se define únicamente por un título. Su experiencia, habilidades y pasión son igual o más importantes para nosotros. De este modo, estamos comprometidos a crear un lugar de trabajo diverso e inclusivo que dé la bienvenida a candidatos de todos los orígenes y niveles de experiencia.

Resumen: Realizar todas las labores administrativas requeridas para convertir danos de ingeniería en datos de fabricación del taller para comunicar a la línea de producción lo que debe ser fabricado.

Labores Esenciales y Responsabilidades incluyen las siguientes. Otras labores pueden ser asignadas.

Realizar todas las tareas administrativas asociadas con enviar un trabajo al taller. Esto incluye crear listas de cortes aplicables, listas de relleno, bocetos de fabricación y archivos electrónicos necesarios para operar el taller y el equipo de fabricación computarizado.

Crear carpetas de trabajo.

Generar los dibujos del taller.

Agrupar los dibujos del taller por centro de trabajo.

Agrupar trabajos y crear informes de corte.

Crear simultáneamente los archivos de sierra automatizados y los archivos de fabricación de proyección.

Enviar trabajos al equipo de producción.

Actualizar el estado de cronogramas.

Editar órdenes de trabajo en Software En Línea para totales de trabajo del taller.

Recuperar información de construcción del taller después de la fabricación.

Cerrar archivos de producción.

Realizar cualquier otra tarea de rutina asociada con el departamento de producción.

Responsabilidades de Supervisión: Este trabajo no cuenta con responsabilidades de supervisión.

Aptitudes:

Para realizar este trabajo de manera exitosa, un individuo debe demostrar las siguientes aptitudes:

Comunicación: Demostrar la habilidad para comunicarse de manera eficiente con empleados del taller y el equipo de Gestión de Producción.

Habilidades Técnicas: Demostrar amplia comprensión del Proceso de Fabricación de Soportes.

Habilidades Informáticas: Potencial para desarrollar habilidades básicas de computación.

Habilidades Administrativas: Debe tener excelentes habilidades de organización, atención a los detalles, y habilidad para manejar múltiples prioridades.

Cualificaciones: Para realizar este trabajo de manera exitosa el individuo debe ser capaz de realizar cada labor esencial de manera satisfactoria. Los requisitos descritos a continuación son representativos del conocimiento, habilidades y/o capacidades requeridas. Se pueden realizar acomodaciones razonables para permitir a individuos con discapacidades realizar las funciones esenciales.

Educación y/o Experiencia:

Diploma de educación secundaria o Título de Educación General (GED); o 18 meses de experiencia en la fabricación de soportes.

Habilidades Lingüísticas:

Habilidad para leer y comprender instrucciones simples, correspondencia, y memorándums. Habilidad para escribir correspondencia simple. Habilidad para presentar información en situaciones uno a uno y de grupos pequeños de manera efectiva dentro de las instalaciones.

Habilidades Matemáticas:

Habilidad para sumar, restar, multiplicar, y dividir en todas las unidades de medición, usando números enteros, fracciones comunes, y decimales.

Habilidades de Razonamiento:

Habilidad para aplicar el sentido común para llevar a cabo instrucciones orales y escritas detalladas pero no involucradas. Habilidad para lidiar con problemas que involucren unas cuantas variables concretas en situaciones estandarizadas.

Habilidades Informáticas:

Muchas tareas pueden ser realizadas con el software identificado y proporcionado por la compañía. Esto incluye la habilidad de manipular archivos en papel y electrónicos.

Exigencias Físicas: Las exigencias físicas descritas a continuación son representativas de todas aquellas que se deben cumplir por un empleado para poder realizar exitosamente las funciones esenciales de este trabajo. Se pueden realizar acomodaciones razonables para permitir a individuos con discapacidades realizar las funciones esenciales.

Mientras realiza las labores de este trabajo, al empleado se le requerirá de manera rutinaria sentarse, y se le requerirá ocasionalmente estar de pie y/o caminar.

Entorno de Trabajo: Las características del entorno de trabajo descritas aquí son representativas de aquellas con las que el empleado se encontrara mientras realiza las funciones esenciales de este trabajo. Se pueden realizar acomodaciones razonables para permitir a individuos con discapacidades realizar las funciones esenciales.

El entorno de trabajo es aquel que usualmente se encuentra en un ambiente de oficinas. El nivel de ruido del entorno de trabajo es usualmente silencioso.

Aquí se construyen carreras exitosas, innovadoras y satisfactorias, y su desarrollo profesional tiene una gran prioridad. Invertimos en su futuro a través de las capacitaciones, herramientas y tecnologías más actualizadas. Además de ser altamente colaborativos, trabajamos juntos para resolver problemas y encontrar mejores formas de hacer crecer continuamente nuestro negocio y las diferentes carreras . Podrá probar cosas nuevas, adquirir nuevas experiencias y construir una carrera con horizontes ilimitados. La escala y cantidad de los recursos que nos hacen ser el distribuidor número uno de materiales de construcción en la nación, le brinda una variedad de oportunidades para explorar, todo en un ambiente ameno y centrado en las personas. Únase a nosotros para que seamos, hagamos y construyamos más junto a BFS.

En Builders FirstSource, ofrecemos beneficios competitivos y asequibles diseñados para mejorar su vida y la de sus seres queridos. Nuestro objetivo es simple - proporcionar excelentes planes que lo ayuden a usted y a su familia a tener vidas más felices, saludables y seguras. Para ver todas nuestras ofertas de beneficios, haga clic aquí www.bldrbenefits.com.

Constructores FirstSource es un empleador de igualdad de oportunidades/acción afirmativa. Todos los solicitantes calificados recibirán consideración por el empleo sin tener en cuenta la raza, el color, la religión, el sexo, el origen nacional, el estatus de veterano protegido o el estatus de individuo con una discapacidad.

En cumplimiento de la Ley de Enmiendas de ADA (ADAAA), si tiene una discapacidad y desea solicitar un alojamiento para solicitar un puesto en Builders FirstSource, llame al (214) 765-3990 o envíe un correo electrónico a: ADA.Accommodation@bldr.com. No envíe currículums a esta dirección de correo electrónico; solo se debe utilizar para solicitar una modificación en el envío de una solicitud de empleo.",[],Ingeniería de la Producción,2025-07-07T00:00:00.000Z,"https://www.glassdoor.com/job-listing/coordinador-de-producci%C3%B3n-builders-firstsource-JV_IC1141027_KO0,25_KE26,46.htm?jl=1009804197847&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",,[],2025-07-18
9d4aa46c67148171a10df09d7e5424e6,rapidapi1,"▷ Buen Salario Director/A De Producción, Castellón",Whatjobs,"None, US","Director/a de ProducciónPerfil buscado (Hombre/Mujer) Será responsable de garantizar la eficiencia, calidad y seguridad de los procesos, impulsando una cultura de mejora continua basada en Lean Manufacturing. Dirigir y supervisar la producción diaria en los tres turnos, garantizando la cobertura adecuada de personal y la fluidez operativa. Planificar y coordinar la producción para asegurar el cumplimiento de plazos, calidad y costes. Implantar y desarrollar estrategias de mejora continua bajo metodología Lean Manufacturing. Controlar y optimizar indicadores clave de rendimiento (OEE, eficiencia, scrap, etc.). Utilizar sistemas de gestión de producción para el análisis y toma de decisiones. Coordinar con mantenimiento, calidad, logística y planificación para asegurar la máxima eficiencia operativa. Gestionar y desarrollar al equipo humano. Identificar necesidades de externalización y gestionar proveedores industriales cuando sea necesario. Asegurar el cumplimiento de los estándares de seguridad laboral y normativa vigente. Experiencia en Lean Manufacturing Empresa industrial lider Formación:
Titulación universitaria en Ingeniería Industrial o similar. Formación complementaria en Lean Manufacturing, Six Sigma, o gestión de operaciones. Experiencia:
Mínimo 7 años de experiencia en entornos industriales complejos y con equipos numerosos. Experiencia demostrada en liderazgo de equipos en turnos y en entornos con alta presión operativa. Conocimiento avanzado de ERP. Competencias clave:
Liderazgo y capacidad de influencia. Alta orientación a resultados y mejora continua. Capacidad de análisis y toma de decisiones. Gestión de conflictos y desarrollo de personas. Adaptabilidad a entornos cambiantes y situaciones de sobrecarga. Industria líder en crecimiento en Castellón. Salario a negociar con cada candidatura según valía. Incorporación a empresa líder con oportunidades de desarrollo. Lean, Six Sigma",[],Ingeniería de la Producción,2025-07-15T00:00:00.000Z,https://www.recruit.net/job/buen-salario-director-de-produccion-jobs/53E5ACF378301DA8?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,[],2025-07-18
