job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date,date_posted_norm,job_uid_cross
c012c5fcf2ab071c3e9f403dce6a7c45,coresignal,Ing en Electronica y automatizacion,VIP Consultings I.G. S.A.,"Calderon, Pichincha, Ecuador","Descripción de la empresa Indica aquí los detalles.
Descripción del puesto Como Ingeniero/a en Electrónica y Automatización en VIP Consultings I.G. S.A., serás responsable de diseñar, implementar y mantener sistemas de automatización y control electrónico. Tus tareas diarias incluirán la programación de PLCs, la supervisión de equipos de control y la resolución de problemas técnicos. Este es un puesto de tiempo completo y se realizará de manera presencial en nuestras oficinas ubicadas en Calderón.
Requisitos

• Dominio en la programación de PLCs y experiencia en sistemas de control automatizado.
• Conocimiento en electrónica y su aplicación en sistemas automatizados.
• Habilidades para la resolución de problemas y capacidad para solucionar incidencias técnicas relacionadas con la automatización y control.
• Experiencia en supervisión y mantenimiento de equipos electrónicos.
• Se valorarán aptitudes adicionales como la capacidad de trabajar en equipo, buena comunicación y una mentalidad orientada al servicio al cliente.",[],[],2025-07-04 02:04:22,https://www.linkedin.com/jobs/view/ing-en-electronica-y-automatizacion-at-vip-consultings-i-g-s-a-4262045420,,[],2025-07-08,2025-07-04,c602d94fbedd1da4744edb23e7657d1fa18f8cfb9086df57c2d06c6479af99f5
1e6a649c19b4aca244322b57f800a5bb,coresignal,Ingeniero en Electronica y Automatizacion,COTO,"Partido de Esteban Echeverría, Buenos Aires Province, Argentina","#somosCOTO: una de las principales empresas argentinas con más de 50 años de trayectoria en producción, comercialización, exportación y Real Estate. Conformamos un equipo de más de 18.000 personas y ¡seguimos creciendo! Estamos buscando profesionales que quieran potenciar su carrera, sueñen en grande y sean apasionados por lo que hacen. ¿Te sumas?
¡Tenemos una oportunidad para vos en FRIGORIFICO COTO MONTE GRANDE  !!:


PUESTO: TECNICO ELECTRONICO /AUTOMATIZACION


Qué valoramos,?


• Liderar las actividades de la especialidad de electrónica, automatización, instrumentación, comunicación y electrónica de potencia.
• Secundario Completo /Disponibilidad Horaria Full Time 
• Realizar las tareas de mantenimiento preventivo y correctivo relacionadas con los componentes electrónicos de los equipos productivos y de servicios.
• Evaluar los problemas y fallas en los componentes electrónicos, realizar diagnóstico y resolución de los mismos.
• Contar con un mínimo de 3 años de experiencia comprobable en plantas industrial de línea continua.
• Título de técnico en electrónica o carrera afín.
• Sólidos conocimientos en programación de PLC, HMI, redes, variadores de velocidad, arrancadores suaves y sensores.
• Lectura e interpretación de planos eléctricos. Manejo de instrumentos de medición.
• Ingles Técnico.




¿Qué ofrecemos?
• Estabilidad laboral y condiciones de contratación efectivas, relación de dependencia 100% *Contrato por tiempo indeterminado
• Formar parte de una compañía líder en el mercado, en permanente expansión nacional e internacional.
• Unirte a un equipo donde podrás aplicar tus conocimientos y seguir aprendiendo.
• Comedor en Planta , Posibilidades de crecimiento y mucho mas!


LUGAR DE TRABAJAJO: FRIGORIFICO MONTE GRANDE 
Te esperamos!!
Te garantizamos absoluta confidencialidad y reserva en la postulación. En Coto crecemos haciendo! Unite a ser parte de este crecimiento! hashtag
#somosCOTO: una de las principales empresas argentinas con más de 50 años de trayectoria en producción, comercialización, exportación y Real Estate.",[],[],2025-04-22 08:37:30,https://www.linkedin.com/jobs/view/ingeniero-en-electronica-y-automatizacion-at-coto-4210741425,,[],2025-07-08,2025-04-22,ebd34129174d041f77e3b1447f10e7f5e554824aa92fdf100e1047edb59b944d
de50fc9901833ce3f354803992234baf,coresignal,Ing. Electronica. Ing. Mecatronica. Ing. Control y Automatizacion,Suministros Eléctricos e Industriales en Variadores de Velocidad (SEIVARSA),"Mexico City, Mexico","Estamos en búsqueda de un Ingeniero de Ventas Externas altamente motivado y con experiencia para formar parte de nuestro equipo. Este rol se enfoca en la promoción, venta y soporte técnico de variadores de velocidad y motores eléctricos, brindando soluciones innovadoras a nuestros clientes en diversas industrias.


Requisitos:
•	Título en Ingeniería Eléctrica, Mecánica, Electrónica, Mecatrónica o afín.
•	Experiencia comprobable en ventas técnicas de productos eléctricos o electrónicos, preferiblemente en variadores de velocidad y motores.
•	Conocimiento técnico sólido en equipos eléctricos y automatización industrial.
•	Habilidades excepcionales de comunicación y negociación.
•	Disponibilidad para viajar y visitar clientes en el área asignada.
•	Licencia de conducir vigente.


Responsabilidades principales:
•	Identificar y desarrollar nuevas oportunidades de negocio en el sector industrial.
•	Gestionar y ampliar la cartera de clientes mediante visitas técnicas y comerciales.
•	Asesorar a los clientes en la selección e implementación de variadores de velocidad y motores eléctricos, garantizando que se ajusten a sus necesidades específicas.
•	Preparar propuestas técnico-comerciales y negociar contratos.
•	Colaborar con los equipos internos de ingeniería y soporte para garantizar la satisfacción del cliente.
•	Monitorear tendencias del mercado y competencia para ajustar estrategias de ventas.
Conocimientos técnicos:
•	Dominio de conceptos relacionados con variadores de velocidad, motores eléctricos y sistemas de automatización.
•	Habilidad para interpretar planos eléctricos, diagramas y especificaciones técnicas.
•	Familiaridad con las aplicaciones industriales de los equipos mencionados.
Habilidades comerciales:
•	Capacidad para identificar y desarrollar nuevas oportunidades de negocio.
•	Excelentes habilidades de negociación y cierre de ventas.
•	Enfoque en el cliente para brindar soluciones personalizadas.
Comunicación efectiva:
•	Capacidad para explicar conceptos técnicos a audiencias no especializadas.
•	Facilidad para establecer relaciones comerciales sólidas y duraderas.
Gestión y planeación:
•	Organización para gestionar una cartera de clientes y cumplir con objetivos de ventas.
•	Habilidad para trabajar bajo presión y manejar múltiples proyectos de manera simultánea.
Orientación a resultados:
•	Proactividad para superar metas de ventas.
•	Enfoque en soluciones que optimicen los recursos del cliente.
Trabajo en equipo y colaboración:
•	Habilidad para coordinarse con equipos de ingeniería y soporte técnico.
•	Disposición para trabajar en un ambiente dinámico y multidisciplinario.
Otros requisitos deseables:
•	Disponibilidad para viajar frecuentemente.
•	Conocimiento de herramientas CRM y software de diseño técnico.
•	Inglés técnico (preferible).


Ofrecemos:
•	$15,000.00 Pesos/mes y esquema de bonos.
•	Prestaciones superiores a las de la ley.
•	Herramientas de trabajo (computadora, teléfono, vehículo, etc.)
•	Capacitación continua y desarrollo profesional.
•	Oportunidad de trabajar con una empresa líder en tecnología industrial.",[],[],2025-01-31 18:54:21,https://www.linkedin.com/jobs/view/ing-electronica-ing-mecatronica-ing-control-y-automatizacion-at-suministros-el%C3%A9ctricos-e-industriales-en-variadores-de-velocidad-seivarsa-4138465790,,[],2025-07-08,2025-01-31,0ccecbf02b3dbb2a17a680b97eb72a5090a0a7b8dc35a02eedc1fe3145a9bd5d
12bdb2db9e56e12067fb8b02511c4240,coresignal,Asesora de Seguridad Electronica y Automatizacion,DH Soluciones Tecnologicas Integrales,"Tumbaco, Pichincha, Ecuador","Empresa De Tecnología Ubicada En El Valle De Tumbaco De La Ciudad De Quito Con Más De 20 Años En El Mercado; Necesita Incorporar a Su Grupo De Trabajo a Un VENDEDOR/A DE COMPUTACIÓN Y TECNOLOGÍA CORPORATIVO Con El Siguiente Perfil

• Experiencia en ventas de computación y tecnología no necesario , nosotros le capacitamos.
• Excelente facilidad de palabra y atención al cliente.
• Trabaje bajo presión
• Disponibilidad de visitar a clientes dentro y fuera de la ciudad
• Disponibilidad de trabajar los sábados medio tiempo


POR FAVOR NO APLICAR A ESTE ANUNCIO SI USTED NO POSEE CONOCIMIENTO DE TECNOLOGÍA Y COMPUTACIÓN Y NO TIENE EXPERIENCIA COMO VENDEDOR

La empresa ofrece

• Sueldo de acuerdo a su perfil más comisiones y todos los beneficios de ley.
• Disponibilidad Inmediata
• Tiempo completo
• Estabilidad laboral
• Excelente ambiente laboral",[],[],2024-11-22 07:11:10,https://www.linkedin.com/jobs/view/asesora-de-seguridad-electronica-y-automatizacion-at-dh-soluciones-tecnologicas-integrales-4076255113,,[],2025-07-08,2024-11-22,c065d68f34d44aef0283bdb7511a7c4e10d75d3c9fbc2fe26bada3c11841fba3
73618d5d9be394e792f31183062b1ff1,coresignal,Asesora de Seguridad Electronica y Automatizacion,DH Soluciones Tecnológicas Integrales,"Tumbaco, Pichincha, Ecuador","Empresa De Tecnología Ubicada En El Valle De Tumbaco De La Ciudad De Quito Con Más De 20 Años En El Mercado; Necesita Incorporar a Su Grupo De Trabajo a Un VENDEDOR/A DE COMPUTACIÓN Y TECNOLOGÍA CORPORATIVO Con El Siguiente Perfil

• Experiencia en ventas de computación y tecnología no necesario , nosotros le capacitamos.
• Excelente facilidad de palabra y atención al cliente.
• Trabaje bajo presión
• Disponibilidad de visitar a clientes dentro y fuera de la ciudad
• Disponibilidad de trabajar los sábados medio tiempo


POR FAVOR NO APLICAR A ESTE ANUNCIO SI USTED NO POSEE CONOCIMIENTO DE TECNOLOGÍA Y COMPUTACIÓN Y NO TIENE EXPERIENCIA COMO VENDEDOR

La empresa ofrece

• Sueldo de acuerdo a su perfil más comisiones y todos los beneficios de ley.
• Disponibilidad Inmediata
• Tiempo completo
• Estabilidad laboral
• Excelente ambiente laboral",[],[],2024-11-20 21:02:47,https://www.linkedin.com/jobs/view/asesora-de-seguridad-electronica-y-automatizacion-at-dh-soluciones-tecnol%C3%B3gicas-integrales-4077767897,,[],2025-07-08,2024-11-20,df5897053716a0ad92931e76a458781010b98f965f06eacba0be0ea5396d15ed
2d4b7a580c481fef3bd3c85abeab4ed8,coresignal,1175CC VENDEDOR TÉCNICO - INGENIERIA ELECTRONICA Y AUTOMATIZACION PRESENCIAL CABA,Cona Consultores SRL,Greater Buenos Aires,"Desde Cona Consultores nos encontramos en la búsqueda de un Vendedor Técnico para una empresa que se dedicada al servicio técnico en soluciones de automatismos y productos eléctricos y electrónicos para el área naval e industrial. Su misión será desarrollar un nuevo mercado y generar oportunidades de negocio.


Tareas a desarrollar
• Analizar la demanda, la competencia y las tendencias del sector.
• Generar y ejecutar estrategias de ventas y objetivos de crecimiento, contribuyendo a la estrategia comercial global.
• Colaborar estrechamente con el área técnica para adaptar y mejorar las soluciones existentes de acuerdo con las demandas del mercado.
• Representar a la empresa participando de eventos, ferias y conferencias generando oportunidades de negocio.
Requisitos
• Experiencia en ventas técnicas y en el desarrollo de nuevos mercados de industrias.
• Graduado o estudiante de las carreras de Ingeniería, Administración de empresas, Marketing, o afines.
• Inglés intermedio (excluyente) y portugués básico (deseable).
• Manejo avanzado de CRM.
• Orientado a los resultados, autonomía y excelentes habilidades de comunicación y negociación.
La empresa ofrece
• Salario competitivo bajo relación de dependencia con oportunidades de crecimiento
• Bono anual según desempeño
• Modalidad Presencial Lunes a Viernes de 9 a 18, CABA
• Día de cumpleaños libre


CUIDATE DE LOS AVISOS LABORALES FALSOS
En CONA siempre postularas por Plataformas de Empleo Directas NO a personas individuales.
En CONA Nunca te Pediremos que envíes Foto del DNI ni documentación Personal.
Búsqueda Laboral Equitativa. El empleador solo podrá solicitarle la información estrictamente necesaria para el desempeño en el trabajo que se ofrece. Ley 6471-21 GCBA",[],[],2024-05-17 11:12:33,https://www.linkedin.com/jobs/view/1175cc-vendedor-t%C3%A9cnico-ingenieria-electronica-y-automatizacion-presencial-caba-at-cona-consultores-srl-3928556001,,[],2025-07-08,2024-05-17,83d17610e11ea560992ed7f4556017946a361950d6b714c5ed19a4e1984e0647
e0bbc696659618e7cd8598e932e9d21c,coresignal,Ingerniero Automatizacion y Electronica,Impotec,"Santiago, Santiago Metropolitan Region, Chile","Company Description: IMPOTEC Job Description: Empresa del Rubro de seguridad y automatización, requiere contratar Ingeniero o técnico con experiencia, para revisión, instalación y servicio técnico de controles de acceso, portones automáticos y alarmas. Entre sus principales tareas, se encuentran:

• Revisión de productos y garantías.
• Soporte técnico para área de ventas de la empresa.
• Evaluaciones en Terreno.
• Atención de clientes y orientación en uso e instalación de los equipos de la empresa. Requisitos:
• Ingeniero o Técnico titulado.
• 2 años de experiencia mínima. Modalidad de trabajo: 100% presencial. Horario: lunes a viernes de 09:00 a 19:00 horas. Ubicación: Comuna de Ñuñoa. Remuneración acorde al mercado.",[],[],2023-11-25 14:00:38,https://www.linkedin.com/jobs/view/ingerniero-automatizacion-y-electronica-at-impotec-3768537093,,[],2025-07-08,2023-11-25,943e868e3401725bfac371cb612cb5be7884241fecd78fccee34d7144f260bde
e9a48f7a1e342a1cd6546b133bde0f19,coresignal,INGENIERO EN ELECTRONICA Y AUTOMATIZACION,INSERTEC  Furnaces & Refractories,"Villa de García, Nuevo León, Mexico","Empresa de Giro Industrial dedicada a la manufactura de Hornos para sector automotriz, únete a nuestro equipo como INGENIERO EN ELECTRONICA Y AUTOMATIZACION.


Requisitos:


• Experiencia 2 o mas años en programa TIA PORTAL/STUDIO 5000
• Conocimiento en instrumento de control y medición
• Dominio en lectura de esquemas eléctricos y desarrollo de ingeniería eléctrica
• Idioma inglés 50%
• Personal a cargo
• Licencia vigente
• Disponibilidad de viajar


Ofrecemos:
• Prestaciones de ley
• Sueldo competitivo de acuerdo a experiencia y aptitudes
Ubicación Calle Zinc 9443 Col. Ciudad Industrial Mitras García N.L.


Envía tu Cv actualizado para darte seguimiento y programar entrevista a la brevedad posible.",[],[],2023-07-17 20:43:02,https://www.linkedin.com/jobs/view/ingeniero-en-electronica-y-automatizacion-at-insertec-furnaces-refractories-3664041251,,[],2025-07-08,2023-07-17,8c3d1eec21e13afa57c0e48eb9ff920a34288497591da4664666136e12093649
b3f8b0d3d73b914d4a2b04fc6fee5d8f,coresignal,"TECNICO/A EN REDES Y DATOS, AUTOMATIZACION Y ELECTRONICA",Cooperativa de Productores de Leche R.L - Dos Pinos,"Alajuela, Costa Rica","Realizar el soporte y mantenimiento a las redes y bases de datos industriales de las plantas de la Cooperativa siguiendo los lineamientos y políticas establecidas, así como las indicaciones de la jefatura con el fin de brindar a los clientes de las áreas de producción reportes y datos confiables del proceso por medio de la plataforma de datos de la Unidad de Automatización y Electrónica.


Requisitos
Técnico en Electrónica, Técnico en Redes/Sistemas Informáticos o carrera afín.Conocimiento en Redes de sistemas informáticos e Industriales.Conocimiento en conectividad de PLC e Interfaces Humano Máquina y Base de Datos.Conocimiento en SQL, INSQL y Wonderware. 3 años como mínimo de experiencia como técnico en automatización.Experiencia en creación de redes Cisco.Experiencia en el trabajo con equipo de cómputo industrial, no menor a 3 años.",[],[],2021-12-29 16:23:10,https://www.linkedin.com/jobs/view/tecnico-a-en-redes-y-datos-automatizacion-y-electronica-at-cooperativa-de-productores-de-leche-r-l-dos-pinos-2858692823,,[],2025-07-08,2021-12-29,cd6e88ef28348681a01990dc8f66f9d98946537b71d16a2cde1acde1aa7ffa3b
ff2e5b9cc2c85186cd8a31cebe1029c1,coresignal,"INGENIEROS TECNICOS INDUSTRIALES EN LA RAMA DE ELECTRONICA INDUSTRIAL Y AUTOMATIZACION, PROGRAMACION.",BERRYPRO,Greater Huelva Metropolitan Area,Buscamos un ingeniero industrial en la especialidad de electrónica.  Todos los interesados deben enviar sus curriculum al correo info@berrypro.eu Un saludo.,[],[],2021-01-22 18:46:50,https://www.linkedin.com/jobs/view/ingenieros-tecnicos-industriales-en-la-rama-de-electronica-industrial-y-automatizacion-programacion-at-berrypro-2371503410,,[],2025-07-08,2021-01-22,a4f1913afba069ea78e6150a661d3c3e0be40b3c459ce46f18c0507cf21fbaaa
