job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date,date_posted_norm,job_uid_cross
171f7155c4cfb83fa7991a1959a98a3b,jooble,Meio oficial cozinheiro TANGARA SC RISOTOLANDIA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA Candidat[...],Tangara,"Columbia, SC","Auxiliar em todos os processos produtivos: pré-preparo, armazenagem, distribuição, servimento, higienização e organização do ambiente de trabalho.
RESPONSABILIDADES E ATRIBUIÇÕES Auxiliar no recebimento, pré-preparo e higienização dos processos que envolvem a preparação...",[],Petróleos,2025-07-18T00:00:00.0000000,https://jooble.org/jdp/-5781645634699267035,,[],2025-07-18,2025-07-18,1daee7cba0362550392c38d9312b1539f4220bcea0f2fd05acb5b3131693489d
c82e26f6aa78faf5b71be1a2ca4ab8f8,jooble,Ayudante General,"Caterpillar, Inc.",United States,"&nbsp;...Preparatoria o Bachillerato
Deseable Ingeniería Mecánica, Industrial, <b>Petrolera,</b> Mantenimiento (industrial y/o petrolera)
**Habilidades clave...&nbsp;&nbsp;...y por qué existen, familiaridad con estándares comunes en la <b>industria,</b> así como saber cómo se aplican en contextos reales, habilidad...&nbsp;",[],Petróleos,2025-06-13T00:00:00.0000000,https://jooble.org/jdp/-2172175832355721298,,[],2025-07-18,2025-06-13,93377c87c9a9a4e7431b41319b225920ec8e6dd9ed750321664ffd847773a841
a14477e3c6045bfdfce9a1d103392c47,jooble,Pharmaceutical Operator,AppleOne,Puerto Rico,"&nbsp;...Job Description 
 Job Description  Excelente oportunidad en compañia líder en la <b>industria </b>farmacéutica como Operador Farmacéutico en Arecibo. 
 Requisitos: 
 -Bachillerato completado en Ciencias (Biología, Química, Ciencias Naturales o campo relacionado). 
 -Disponibilidad...&nbsp;",[],Petróleos,2025-07-15T00:00:00.0000000,https://jooble.org/jdp/-6689076522954375354,,[],2025-07-18,2025-07-15,26c793844aa28b0d9dacce8d71075488a1b47c854aee5ca76023803c7a93c4d9
23a1c4a7d8d63ebcc4866d8be7341105,jooble,Empacadores,5TH HQ,"Boca Raton, FL","&nbsp;...trabajo 
 Capacidad para trabajar en equipo 
 No se requiere experiencia previa, pero es valorada 
 Puntualidad y compromiso 
 Beneficios: 
 Pago semanal 
 Ambiente de trabajo seguro y profesional 
 Oportunidad de adquirir experiencia en la <b>industria </b>aeronáutica...&nbsp;",[],Petróleos,2025-06-25T00:00:00.0000000,https://jooble.org/jdp/-1621364972024880604,,[],2025-07-18,2025-06-25,c25fc53248628bb6bbf1edbe0c2415c27ba403a7a9e1ba2b7dd12fe36c84bcff
338afc2745ad159e0a3ebd9b10128184,jooble,Recepcionista,Performa,Puerto Rico,"&nbsp;...Job Description 
 Job Description  HCOA Fitness es el lder en la <b>industria </b>del acondicionamiento fsico en Puerto Rico con 13 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la obtencin...&nbsp;",[],Petróleos,2025-07-11T00:00:00.0000000,https://jooble.org/jdp/-7422971700145849070,,[],2025-07-18,2025-07-11,a589405fa79697516803027563589a68a1b08f4a51e5760ffe286e1c2d1ffb6a
3d35ca2a4bf69c00a2391ef6e540f185,jooble,Instructores,HCOA Fitness,Puerto Rico,"&nbsp;...Job Description 
 Job Description  HCOA Fitness es el lder en la <b>industria </b>del acondicionamiento fsico en Puerto Rico con 14 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la obtencin...&nbsp;",[],Petróleos,2025-07-08T00:00:00.0000000,https://jooble.org/jdp/7879973428875130315,,[],2025-07-18,2025-07-08,19ce8732899c983ceaf052fe1a12c15900e869b2500bf3047ec6c2c96c48f853
bc50a51faa0f627cb97ab9e7fc44ea71,jooble,Chofer,AGC Consulting,Puerto Rico,"&nbsp;...Job Description 
 Job Description  Sobre nosotros: 

 Systronics es líder en la <b>industria </b>de soluciones para oficinas en Puerto Rico. Ofrecemos una amplia variedad de productos y servicios, incluyendo fotocopiadoras, mobiliario de oficina y diseño de espacios de trabajo...&nbsp;",[],Petróleos,2025-07-07T00:00:00.0000000,https://jooble.org/jdp/7669781284119835191,,[],2025-07-18,2025-07-07,ba3f41733e8e4df5394f3754a6ecc297cb2040004c99f34675399fd2c9092428
a7cdfad0d1ba150f374ef96251b4e806,jooble,Sales Associate,HCOA Fitness,Puerto Rico,"&nbsp;...Job Description 
 Job Description 
 HCOA Fitness es el lder en la <b>industria </b>del acondicionamiento fsico en Puerto Rico con 14 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la...&nbsp;",[],Petróleos,2025-07-06T00:00:00.0000000,https://jooble.org/jdp/1465413472347032765,,[],2025-07-18,2025-07-06,1822d9074f5b97177e404e706ada636c73b81edd7e015271392ce6115ba1d97b
95e8c00abedf7268724519ae178fc218,jooble,Operador : 367820,JobsRUs.com,Puerto Rico,"&nbsp;...capacidad para entender inglés escrito. 
- Experiencia: Un año de experiencia en un entorno de fabricación, preferiblemente en la <b>industria </b>farmacéutica o de dispositivos médicos. 
 Condiciones de trabajo: 
- A veces, condiciones de trabajo desagradables con exposició...&nbsp;",[],Petróleos,2025-07-11T00:00:00.0000000,https://jooble.org/jdp/-6689737889886895914,,[],2025-07-18,2025-07-11,63498a980e8e4d00cec456030861ba8f07faa90f4bf494570a066420f3632a22
c0ec9d1d4f960401f2905a21eb56c29d,jooble,Electricista,Genera PR LLC,Puerto Rico,"&nbsp;...Perito Electricista vigente, para ejercer la profesión en Puerto Rico. 
 Dos (2) años o más de experiencia como electricista en una <b>industria </b>relacionada. 
 Experiencia en lectura de planos eléctricos, manuales técnicos y diagramas de tuberías e instrumentación P&IDs....&nbsp;",[],Petróleos,2025-06-27T00:00:00.0000000,https://jooble.org/jdp/57808554832975097,,[],2025-07-18,2025-06-27,299bd39159f15e3906c09f2e7e1fd2c13aca6f55e8d1388d6bbf1f9944eb9b78
4b62fe4a55d1f8f976ac70d62615f6dc,jooble,Sales,HCOA Fitness,Puerto Rico,"&nbsp;...Job Description 
 Job Description  HCOA Fitness es el lder en la <b>industria </b>del acondicionamiento fsico en Puerto Rico con 13 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la obtencin...&nbsp;",[],Petróleos,2025-06-19T00:00:00.0000000,https://jooble.org/jdp/-7688156079575107144,,[],2025-07-18,2025-06-19,01dc270dd27883deb8c2a82ccd80673b6da8ec03f58842c88a5240e0d0a3aa76
dcc0a9b93dde8d1518ca2109935ca704,jooble,Asistente de Recursos Humanos,trabajito,"Santa Cruz, CA","&nbsp;...la ley laboral boliviana y normativa gestora. (Deseable)
 Experiencia en trámites laborales ante el Ministerio de Trabajo, Caja <b>Petrolera,</b> Gestora, entre otros. 
 Conocimiento en administración de personal: contratos, control de asistencia, vacaciones y permisos....&nbsp;",[],Petróleos,2025-06-26T00:00:00.0000000,https://jooble.org/jdp/1320829525705214488,,[],2025-07-18,2025-06-26,5c5fb30ec8842e24ad2a047d9de7da0274825f68fb1b0511b97bdf5b5b5378f7
b1b15a642b87d0737a3570ed536a9edf,jooble,Anfitrión,Cracker Barrel,"North Myrtle Beach, SC",&nbsp;...Su Futuro: Las oportunidades de crecimiento y desarrollo comienzan el 1 día con nuestro programa de capacitación PAR líder en la <b>industria </b>| Plan 401k con contribuciones equivalentes de la empresa a 90 días | Programa de Compra de Acciones para Empleados Aún más que esperar...&nbsp;,[],Petróleos,2025-07-16T00:00:00.0000000,https://jooble.org/jdp/-9167973499324783439,,[],2025-07-18,2025-07-16,3aa392e16979c5d5aa36433654682ea87f51b73f1d9b2ebc47778c7ef30cf8b6
c69db626eaa898edecef7faf3d9e9593,jooble,Despachador,"Mr. Rooter, A Neighborly Company","Deerfield Beach, FL","&nbsp;...equipo. (Pero si tienes algo, eso es una ventaja!)
Te enseñaremos todo lo que necesitas saber para iniciarte en una carrera en esta <b>industria.</b> Dentro de un corto período de tiempo, será un profesional de despacho capacitado en la industria de servicios.
Además, estará en...&nbsp;",[],Petróleos,2025-07-15T00:00:00.0000000,https://jooble.org/jdp/8980147264863194102,,[],2025-07-18,2025-07-15,460a8f472693f95afae166e5b2543fbe177ffefe00ae7707e603a1e0371d1b5b
74273d3d18aeb5637ba70d331f425067,jooble,Lavavajillas,Chick-fil-A,"New Orleans, LA","&nbsp;...Ubicación: {{location_name}} {{location_address}}
 Si eres una persona motivada y dinámica a la que le apasiona trabajar en la <b>industria </b>de alimentos y bebidas, ¡aplica ahora para unirte a nuestro equipo en Chick-fil-A!
 Trabajar en un restaurante Chick-fil-A® es má...&nbsp;",[],Petróleos,2025-07-15T00:00:00.0000000,https://jooble.org/jdp/5313582898718842823,,[],2025-07-18,2025-07-15,94ac8a9d1ff977169b718cf12b0fb2ab68721294826de9b3599980880d279f22
e3dff2111f959631b802fcba51e2304a,jooble,Cajero,Wingstop,"Marietta, GA","&nbsp;...al mundo mil millones de alas. Es un sabor que nos define y ha hecho de Wingstop una de las marcas de más rápido crecimiento en la <b>industria </b>de los restaurantes. 
 Wingstop es el destino cuando anhelas alitas frescas nunca falsificadas, papas fritas sazonadas cortadas a...&nbsp;",[],Petróleos,2025-07-14T00:00:00.0000000,https://jooble.org/jdp/-8961707232794866321,,[],2025-07-18,2025-07-14,e4335f281044e33e1dc88ad4de25a1983d908057d80840e42711b8b248dd7968
72a3fe2880e4901d382ee44dfe2aadd1,jooble,Tripulante,Sonic Drive-In,"San Diego, CA","&nbsp;...de apariencia, uniforme e higiene en los restaurantes Sonic Drive-In 
 Se prefieren conocimientos generales y comprensión de la <b>industria </b>de servicios de alimentos / restaurantes u operaciones minoristas, pero no se requieren 
 Cualificaciones adicionales de los miembros...&nbsp;",[],Petróleos,2025-07-14T00:00:00.0000000,https://jooble.org/jdp/-2895846716566294739,,[],2025-07-18,2025-07-14,b965f593434f22af41d7216c05bd238e25065c672796a9d779a67f748779b2c6
db1a2a40f1ef52b232cf586cd2d91290,jooble,Cocinar,Sonic Drive-In,"Riverside, CA","&nbsp;...de apariencia, uniforme e higiene en los restaurantes SONIC Drive-In 
 Se prefiere el conocimiento general y la comprensión de la <b>industria </b>de restaurantes o las operaciones minoristas, pero no es obligatorio 
 Calificaciones adicionales de cocinero de restaurante...&nbsp;",[],Petróleos,2025-07-17T00:00:00.0000000,https://jooble.org/jdp/3285085028419832661,,[],2025-07-18,2025-07-17,24ec05ae029a60a10f41d3472c654f25c237fe585f8af2a5fa5dfb0b67daa894
3afcdaf0b1d94b2bbb3da4b66dea9ae9,jooble,Subgerente,Sonic Drive-In,"Newcastle, OK","&nbsp;...para trabajar horas irregulares, noches, fines de semana y días festivos   
 Se requiere conocimiento general y comprensión de la <b>industria </b>de restaurantes u operaciones minoristas   
 Se requiere un mínimo de seis meses de experiencia en administración de restaurantes...&nbsp;",[],Petróleos,2025-07-15T01:25:58.1900000,https://jooble.org/jdp/-4060534260189918354,,[],2025-07-18,2025-07-15,e24b9588357078994b9c7505357f7e958a7c0de72fd5f94f5e4dee62d9326d24
356fbc899e415a6a7a608eeb5c002623,jooble,Operador,Joe Bland Construction LLC,"Austin, TX","&nbsp;...Job Description 
 Job Description  Sobre el rol: 
 Estamos buscando un operador calificado para unirse a nuestro equipo en la <b>industria </b>de la construcción. Como operador, será responsable de operar maquinaria y equipos pesados para garantizar la finalización exitosa...&nbsp;",[],Petróleos,2025-07-11T00:00:00.0000000,https://jooble.org/jdp/2133167660743897504,,[],2025-07-18,2025-07-11,332e54cde4e76ed2725cfbf348cd226f2b45b61f585b1448336ddbf813b5b12b
a6455e6e0bf7fb9e3f8f22919f81676f,jooble,Anfitrión,Cracker Barrel,"Madison, AL","&nbsp;...Invierte en tu Futuro:

Oportunidades de crecimiento y desarrollo desde el primer día con nuestro programa de capacitación líder en la <b>industria
</b>
Plan 401k con contribuciones equivalentes de la empresa a los 90 días

Programa de Compra de Acciones para Empleados

Aún más:

3...&nbsp;",[],Petróleos,2025-07-16T00:00:00.0000000,https://jooble.org/jdp/5583047311815304579,,[],2025-07-18,2025-07-16,a773553d237b6464cdf5b2f2b340731aabf8000cd377ebb185a1722538a4c5ff
9e7e7a60edc2a2931b9e02c9597b03ee,jooble,Estimador,HEI Civil - Texas,"Austin, TX","&nbsp;...n: Diploma de escuela secundaria o GED (se prefiere título universitario). 


 Experiencia: Más de 8 años de experiencia en la <b>industria </b>de la construcción, con enfoque en proyectos de construcción civil pesada, incluyendo estructuras, y experiencia estimando proyectos...&nbsp;",[],Petróleos,2025-07-09T00:00:00.0000000,https://jooble.org/jdp/7537147993096327638,,[],2025-07-18,2025-07-09,5faa075dea8cc2a76ce213e6dd32377226912f863f0c47bff7e1d9144d6f59c9
a44d8a5f9a1cef71a0838a8becb43e5e,jooble,Cocinar,Wingstop,"Pine Bluff, AR","&nbsp;...al mundo mil millones de alas. Es un sabor que nos define y ha hecho de Wingstop una de las marcas de más rápido crecimiento en la <b>industria </b>de restaurantes. 
 Wingstop es el destino cuando anhelas alas frescas nunca falsificadas, papas fritas sazonadas cortadas a mano...&nbsp;",[],Petróleos,2025-07-09T00:00:00.0000000,https://jooble.org/jdp/-1932692821841025788,,[],2025-07-18,2025-07-09,acb37d9e8e9657831d9be680060a4348039e2f1871ae2369cf09f23fb3348232
a58a90417416aa4e808a49b8cfa0635b,jooble,Subgerente,Newk's Eatery,"Gambrills, MD","&nbsp;...liderazgo y motivación. Debe ser capaz de atraer, capacitar, desarrollar y retener a los mejores socios y gerentes por hora de la <b>industria.</b> 
⦁ Mentalidad excepcionalmente fuerte de enfoque en la comida y el huésped, con la capacidad de proporcionar una experiencia gastron...&nbsp;",[],Petróleos,2025-07-08T00:00:00.0000000,https://jooble.org/jdp/5579435535191870198,,[],2025-07-18,2025-07-08,6e010f846ca4e9284818f4fd76c7e92861be36954cf7e7a0d5c90c47fa882e9c
88b70c57ac599c364cc9a739ef32538c,jooble,Obrero,Alloy,"Charlotte, NC","&nbsp;...materiales. 
 Debe poder viajar a lugares de trabajo. 

 Calificaciones requeridas y requisitos de educación 
 Experiencia en la <b>industria </b>de remediación y demolición. 
 Certificado/Licenciado  en reducción de asbesto. 
 Autorizaciones físicas actuales de asbesto....&nbsp;",[],Petróleos,2025-07-02T00:00:00.0000000,https://jooble.org/jdp/-4266268134520784163,,[],2025-07-18,2025-07-02,acb55f90cb2276a2343e2898d69c9da16094f295a1d60591d5aea6239a2414f8
a84d4b716907fd4e7177fe8f2f7828e3,jooble,Cocinar,Culver's,"Yorkville, IL","&nbsp;...Si te apasiona la <b>industria </b>de los restaurantes, únete a Culver's, la cadena de hamburguesas #1 en Estados Unidos. Si te gusta ser parte de un equipo de primer nivel y tienes el deseo de servir a los demás, ¡esta oportunidad es para ti! Estamos buscando un miembro del...&nbsp;",[],Petróleos,2025-06-30T00:00:00.0000000,https://jooble.org/jdp/-5687269600600135176,,[],2025-07-18,2025-06-30,cc4e377484884acf873195351900e72a89d7f72055f23d59169c1cf6e64db539
57a80be464c8c6c70028faf927e4f38a,jooble,Gerente General,Slim Chickens,"Houston, TX","¡Slim Chickens está contratando a un Gerente General altamente calificado!¿Te apasiona la <b>industria </b>de la restauración? ¿Prosperas en un entorno dinámico y de ritmo rápido? Si es así, ¡tenemos la oportunidad perfecta para ti! Únase a Slim Chickens, uno de los 25 fast casuals...&nbsp;",[],Petróleos,2025-07-15T00:00:00.0000000,https://jooble.org/jdp/2342470460496661152,,[],2025-07-18,2025-07-15,9f17f99ced1b02e0565b8bdbbbe82940abfdd4904b47509e87ea6281a150400c
45a478dec7735d0360989f3bf4bd8761,jooble,Line Cook,Forma Pasta Factory,"Brooklyn, NY","&nbsp;...entusiastas con un mínimo de 3 años de experiencia como cocineros de línea, preferiblemente con una curiosidad y un amor infinitos por la <b>industria </b>de los restaurantes, para aprender y crecer con nuestro restaurante. 
 Acerca de usted: 
-Experiencia en un restaurante de...&nbsp;",[],Petróleos,2025-07-14T22:34:22.5970000,https://jooble.org/jdp/-1335053467141139697,,[],2025-07-18,2025-07-14,81474385d4aa4c80fa8eb72f736440e54253354942143a47f5e2047c800eb779
484582e1193ddb644c7952dfa3f416de,jooble,Cocinar,Wingstop,"Bryant, AR","&nbsp;...mundo mil millones de alas. Es el sabor lo que nos define y ha hecho de Wingstop una de las marcas de más rápido crecimiento en la <b>industria </b>de restaurantes. 
 Wingstop es el destino cuando anhelas alitas frescas nunca falsificadas, papas fritas sazonadas cortadas a...&nbsp;",[],Petróleos,2025-07-02T00:00:00.0000000,https://jooble.org/jdp/367763361033412395,,[],2025-07-18,2025-07-02,de89395e97321d2275fd903043b6d3f37082582694a36655b912d28bc348d7b5
75a7618d30d29235a6b8038ea213f2ce,jooble,Subgerente General,Arby's,"Falls Church, VA","&nbsp;...capacitación al candidato adecuado para obtener la certificación). 

 Beneficios: · 
 Ofrecer una compensación competitiva para la <b>industria.</b>· 
 La compensación es DOE, dependiendo de la experiencia.· 
 Los beneficios se discutirán después de un período de prueba de 90...&nbsp;",[],Petróleos,2025-07-15T00:00:00.0000000,https://jooble.org/jdp/7409570992300946332,,[],2025-07-18,2025-07-15,ebe45721b987bc5277dec509b4613f1e7d5962441d42d19d56ea9853dfadd2af
91a1ec7583ac72ff5f75ea5e8118c4be,jooble,Service Plumber,OWL Services,"West Palm Beach, FL","&nbsp;...los miembros del equipo para garantizar una prestación de servicios eficiente. 
 Manténgase actualizado sobre las tendencias de la <b>industria </b>y los avances en tecnología de plomería. 
 Lea los planos y reúnase con los inspectores. 
 Llamadas de servicio....&nbsp;",[],Petróleos,2025-07-09T00:00:00.0000000,https://jooble.org/jdp/4435144189823687360,,[],2025-07-18,2025-07-09,644c13c6c3137803c4db6aee5c7aa42751d0e2ca2283cb6f2eb68e4c136e8ca2
4980e50cb947eb4e55d65b4f27f66ab3,jooble,Gerente General,Sonic Drive-In,"Missouri City, TX","&nbsp;...todas las leyes y regulaciones federales, estatales y locales 
 Lo que necesitarás: 
 Experiencia previa en gestión; Restaurante o <b>industria </b>minorista altamente preferida (sujeto a discreción de la franquicia)
 Altos estándares para uno mismo y para el equipo 
 Actitud...&nbsp;",[],Petróleos,2025-07-12T00:00:00.0000000,https://jooble.org/jdp/-7055084240693425475,,[],2025-07-18,2025-07-12,a7a34df57dd094d9244b89e79e4659c241daac48db39615be2aa1cc00ec4ff1e
