job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date
a1800b1b62ca69a9d3cfe5d6755140fa,jooble,TECNICO (A) EN SALUD OCUPACIONAL,Metrocom,"San Jose, CA","Identificación y evaluación de riesgos : Reconocer peligros <b>en </b>el lugar de trabajo (químicos, físicos, biológicos, ergonómicos, psicosociales) y valorar su impacto en la salud de los trabajadores.
Diseño e implementación de programas preventivos : Crear planes para prevenir...&nbsp;",[],Computación,2025-07-15T00:00:00.0000000,https://jooble.org/jdp/3460280578739050071,,[],2025-07-18
6b724a309d8ffcd93aecd981eb4539b0,jooble,TECNICO ELECTROMECANICO,Pan Pepin,Puerto Rico,"&nbsp;...especiales de Ingeniería 
 II. Requisitos 
 Licencia de ayudante de electricista y/o equivalente 
 Estudios conducentes a grado asociado <b>en </b>Mecánica Industrial y Electricista con Licencia de Aprendiz y certificado vocacional equivalente y dos años de experiencia en una...&nbsp;",[],Computación,2025-07-01T00:00:00.0000000,https://jooble.org/jdp/8228689460108219310,,[],2025-07-18
7805dac759c7755181c65348b3f7c6bd,jooble,Tecnico Automotriz,NIMAY KENNEDY,Puerto Rico,"&nbsp;...realizará trabajos de reparación y mantenimiento especializados para automóviles, camiones y otros vehículos motorizados, con un enfoque <b>en </b>un sistema o función. 
 Responsabilidades de supervisión: 
~ Ninguno. 

 Deberes/Responsabilidades: 
 Se especializa en un área...&nbsp;",[],Computación,2025-07-05T00:00:00.0000000,https://jooble.org/jdp/6901793164980188357,,[],2025-07-18
e3771675ccb36325a8cd4336793034c0,jooble,Tecnico Aire Acondicionado,Liga Puertorriquena Con,Puerto Rico,"&nbsp;...preventivo, ajustes y reparaciones. 
 Requisitos 
# Curso de Técnico de Refrigeración y Aire Acondicionado de una institución acreditada <b>en </b>Puerto Rico. 
# Licencia vigente de Técnico de Refrigeración y Aire Acondicionado emitida por la Junta Examinadora de Técnicos de...&nbsp;",[],Computación,2025-06-17T00:00:00.0000000,https://jooble.org/jdp/6412178410323950843,,[],2025-07-18
b956aeb3d563576ffc95304646afd3fa,jooble,Tecnico en Limpieza I,G&L GROUP LLC,"Midland, TX","&nbsp;...# FUNCIONES Y RESPONSABILIDADES ESENCIALES DEL TRABAJO 

 Debe ser un jugador de equipo y actuar de una manera que siempre sea <b>en </b>el mejor interés de G&L Group y Redlee SCS. 
 Limpiar oficinas, habitaciones, pasillos, vestuarios, escaleras, ventanas y áreas comunes...&nbsp;",[],Computación,2025-06-30T00:00:00.0000000,https://jooble.org/jdp/6957898302530100210,,[],2025-07-18
d3803937a00ceca727d85f4249d6af30,jooble,TECNICO DE CALIDAD,Able Sales Company Inc,Puerto Rico,"&nbsp;...Job Description 
 Job Description ¡ÚNETE A NUESTRO EQUIPO <b>EN </b>ABLE SALES!

 Vacante:<b>Tecnico(</b>a) de Calidad - Presencial a Tiempo Completo 
 Ubicación:  Cataño,Puerto Rico 

¿Quiénes somos?
 En  Able Sales  , líder en la manufactura y distribución de azúcar en Puerto...&nbsp;",[],Computación,2025-06-16T00:00:00.0000000,https://jooble.org/jdp/-6723886020221275162,,[],2025-07-18
0a4c786a28e03a5d88a2d485ab0dd27f,jooble,Tecnico de Torres en Estados Unidos,OFG Telecom USA,Ohio,"&nbsp;...telecomunicaciones, asegurando el rendimiento óptimo de los sistemas de comunicación. El candidato ideal tendrá una sólida formación técnica <b>en </b>telecomunicaciones y se sentirá cómodo trabajando en alturas. 

*Instalar y mantener equipos de telecomunicaciones en torres,...&nbsp;",[],Computación,2025-07-01T00:00:00.0000000,https://jooble.org/jdp/-6308703651791753744,,[],2025-07-18
b8cdacc6a888315a8e1ec08f2a4aa3c4,jooble,Golf Course Equipment Repair Technician - Tecnico en equipos,Capital City Club,"Atlanta, GA","&nbsp;...equipos de campo de golf. Trabajo al aire libre.  Beneficios: 
 Campo privado de golf de 18 hollos. Localizado <b>en </b>el norte de Atlanta. Esta buscando <b>tecnico </b>en reparaciones de todo tipo de maquinas que se utilize en el mantenimiento del campo. Se le ofrecera tiempo extra...&nbsp;",[],Computación,2025-07-01T00:00:00.0000000,https://jooble.org/jdp/-6165019771614350725,,[],2025-07-18
043ada366352f84ece20240df57c9733,jooble,Tecnico de Manufactura Parenteral,Kelly Services,Puerto Rico,"&nbsp;...Job Description 
 Posicion : <b>Tecnico </b>de Manufactura Parenteral 
\n\n  
\n\n  DESCRIPCION NARRATIVA 
\n\n 
\nExperto <b>en </b>todas las áreas funcionales de la manufactura Parenteral. Sirve como SME para las áreas funcionales que conoce y está adiestrado. Experto realizando...&nbsp;",[],Computación,2025-06-22T00:00:00.0000000,https://jooble.org/jdp/-8695546009589550792,,[],2025-07-18
65cb16ff46357fdc8f8bb33968c14d47,jooble,Trabajo en Crown Fabricacion,Allied Stone Inc,"Dallas, TX"," Job Description 
 Job Description  Allied Stone está contratando para varios puestos <b>en </b>la planta de fabricación en Crown Rd en Farmer's Branch, TX 
",[],Computación,2025-07-08T00:00:00.0000000,https://jooble.org/jdp/-6169014982065440113,,[],2025-07-18
